full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,abbreviation,dept_code
139,7861365,29048,2008,Actual,Full Year,Bd. of Revision of Taxes,2008-06-30,Board of Revision of Taxes,BRT,63
133,7914757,9591,2009,Actual,Full Year,Bd. of Revision of Taxes,2009-06-30,Board of Revision of Taxes,BRT,63
125,7371544,0,2010,Target Budget,YTD,Bd. of Revision of Taxes,2010-06-30,Board of Revision of Taxes,BRT,63
112,7371544,0,2010,Actual,YTD,Bd. of Revision of Taxes,2010-06-30,Board of Revision of Taxes,BRT,63
125,7396544,0,2010,Adopted Budget,Full Year,Bd. of Revision of Taxes,2010-06-30,Board of Revision of Taxes,BRT,63
125,7371544,0,2010,Target Budget,Full Year,Bd. of Revision of Taxes,2010-06-30,Board of Revision of Taxes,BRT,63
112,7371544,0,2010,Current Projection,Full Year,Bd. of Revision of Taxes,2010-06-30,Board of Revision of Taxes,BRT,63
3,164382,90,2007,Actual,Full Year,Camp William Penn,2007-06-30,Camp William Penn,,19
1,238996,0,2008,Actual,Full Year,Camp William Penn,2008-06-30,Camp William Penn,,19
1,31822,0,2009,Actual,Full Year,Camp William Penn,2009-06-30,Camp William Penn,,19
1,30000,0,2010,Target Budget,YTD,Camp William Penn,2010-06-30,Camp William Penn,,19
1,30000,0,2010,Actual,YTD,Camp William Penn,2010-06-30,Camp William Penn,,19
0,0,0,2010,Adopted Budget,Full Year,Camp William Penn,2010-06-30,Camp William Penn,,19
1,30000,0,2010,Target Budget,Full Year,Camp William Penn,2010-06-30,Camp William Penn,,19
1,30000,0,2010,Current Projection,Full Year,Camp William Penn,2010-06-30,Camp William Penn,,19
14,753799,12131,2007,Actual,Full Year,"Capital Program Office, Mayor -",2007-06-30,Capital Program Office,,07
21,1358012,23425,2008,Actual,Full Year,"Capital Program Office, Mayor -",2008-06-30,Capital Program Office,,07
24,2004347,4575,2009,Actual,Full Year,"Capital Program Office, Mayor -",2009-06-30,Capital Program Office,,07
0,0,0,2010,Target Budget,YTD,"Capital Program Office, Mayor -",2010-06-30,Capital Program Office,,07
0,0,0,2010,Actual,YTD,"Capital Program Office, Mayor -",2010-06-30,Capital Program Office,,07
0,0,0,2010,Adopted Budget,Full Year,"Capital Program Office, Mayor -",2010-06-30,Capital Program Office,,07
0,0,0,2010,Target Budget,Full Year,"Capital Program Office, Mayor -",2010-06-30,Capital Program Office,,07
0,0,0,2010,Current Projection,Full Year,"Capital Program Office, Mayor -",2010-06-30,Capital Program Office,,07
90,4858835,1062483,2007,Actual,Full Year,City Commissioners,2007-06-30,City Commissioner's Office,City Commissioners,73
91,5656970,1119682,2008,Actual,Full Year,City Commissioners,2008-06-30,City Commissioner's Office,City Commissioners,73
100,6081795,1122061,2009,Actual,Full Year,City Commissioners,2009-06-30,City Commissioner's Office,City Commissioners,73
88,5511210,890423,2010,Target Budget,YTD,City Commissioners,2010-06-30,City Commissioner's Office,City Commissioners,73
102,5511210,847164,2010,Actual,YTD,City Commissioners,2010-06-30,City Commissioner's Office,City Commissioners,73
88,5511210,890423,2010,Adopted Budget,Full Year,City Commissioners,2010-06-30,City Commissioner's Office,City Commissioners,73
88,5511210,890423,2010,Target Budget,Full Year,City Commissioners,2010-06-30,City Commissioner's Office,City Commissioners,73
102,5511210,847164,2010,Current Projection,Full Year,City Commissioners,2010-06-30,City Commissioner's Office,City Commissioners,73
187,10591117,0,2007,Actual,Full Year,City Council,2007-06-30,City Council,,01
192,11747063,0,2008,Actual,Full Year,City Council,2008-06-30,City Council,,01
185,12291886,0,2009,Actual,Full Year,City Council,2009-06-30,City Council,,01
195,12783838,24000,2010,Target Budget,YTD,City Council,2010-06-30,City Council,,01
176,12783838,0,2010,Actual,YTD,City Council,2010-06-30,City Council,,01
195,12783838,24000,2010,Adopted Budget,Full Year,City Council,2010-06-30,City Council,,01
195,12783838,24000,2010,Target Budget,Full Year,City Council,2010-06-30,City Council,,01
176,12783838,0,2010,Current Projection,Full Year,City Council,2010-06-30,City Council,,01
44,3042704,85,2007,Actual,Full Year,City Planning Commission,2007-06-30,City Planning Commission,,51
44,2990671,0,2008,Actual,Full Year,City Planning Commission,2008-06-30,City Planning Commission,,51
42,2885063,168,2009,Actual,Full Year,City Planning Commission,2009-06-30,City Planning Commission,,51
39,2672098,0,2010,Target Budget,YTD,City Planning Commission,2010-06-30,City Planning Commission,,51
40,2672098,0,2010,Actual,YTD,City Planning Commission,2010-06-30,City Planning Commission,,51
39,2552098,0,2010,Adopted Budget,Full Year,City Planning Commission,2010-06-30,City Planning Commission,,51
39,2672098,0,2010,Target Budget,Full Year,City Planning Commission,2010-06-30,City Planning Commission,,51
40,2672098,0,2010,Current Projection,Full Year,City Planning Commission,2010-06-30,City Planning Commission,,51
0,0,0,2007,Actual,Full Year,City Representative,2007-06-30,Office of the City Representative,City Rep,41
0,0,0,2008,Actual,Full Year,City Representative,2008-06-30,Office of the City Representative,City Rep,41
6,387224,11393,2009,Actual,Full Year,City Representative,2009-06-30,Office of the City Representative,City Rep,41
7,338082,0,2010,Target Budget,YTD,City Representative,2010-06-30,Office of the City Representative,City Rep,41
7,338082,0,2010,Actual,YTD,City Representative,2010-06-30,Office of the City Representative,City Rep,41
7,520408,0,2010,Adopted Budget,Full Year,City Representative,2010-06-30,Office of the City Representative,City Rep,41
7,338082,0,2010,Target Budget,Full Year,City Representative,2010-06-30,Office of the City Representative,City Rep,41
7,338082,0,2010,Current Projection,Full Year,City Representative,2010-06-30,Office of the City Representative,City Rep,41
11,555419,22,2007,Actual,Full Year,City Treasurer,2007-06-30,Office of the City Treasurer,City Treasurer,40
11,637361,8625,2008,Actual,Full Year,City Treasurer,2008-06-30,Office of the City Treasurer,City Treasurer,40
11,556470,9987,2009,Actual,Full Year,City Treasurer,2009-06-30,Office of the City Treasurer,City Treasurer,40
13,653801,10500,2010,Target Budget,YTD,City Treasurer,2010-06-30,Office of the City Treasurer,City Treasurer,40
11,653801,996,2010,Actual,YTD,City Treasurer,2010-06-30,Office of the City Treasurer,City Treasurer,40
13,653801,0,2010,Adopted Budget,Full Year,City Treasurer,2010-06-30,Office of the City Treasurer,City Treasurer,40
13,653801,10500,2010,Target Budget,Full Year,City Treasurer,2010-06-30,Office of the City Treasurer,City Treasurer,40
11,653801,996,2010,Current Projection,Full Year,City Treasurer,2010-06-30,Office of the City Treasurer,City Treasurer,40
2,119559,345,2007,Actual,Full Year,Civil Service Commission,2007-06-30,Civil Service Commission,,55
2,122147,0,2008,Actual,Full Year,Civil Service Commission,2008-06-30,Civil Service Commission,,55
2,139532,0,2009,Actual,Full Year,Civil Service Commission,2009-06-30,Civil Service Commission,,55
2,143747,0,2010,Target Budget,YTD,Civil Service Commission,2010-06-30,Civil Service Commission,,55
2,143747,0,2010,Actual,YTD,Civil Service Commission,2010-06-30,Civil Service Commission,,55
2,143747,0,2010,Adopted Budget,Full Year,Civil Service Commission,2010-06-30,Civil Service Commission,,55
2,143747,0,2010,Target Budget,Full Year,Civil Service Commission,2010-06-30,Civil Service Commission,,55
2,143747,0,2010,Current Projection,Full Year,Civil Service Commission,2010-06-30,Civil Service Commission,,55
114,4642061,283501,2007,Actual,Full Year,Clerk of Quarter Sessions,2007-06-30,Clerk of Quarter Sessions,,64
117,4807963,273562,2008,Actual,Full Year,Clerk of Quarter Sessions,2008-06-30,Clerk of Quarter Sessions,,64
110,4881702,163348,2009,Actual,Full Year,Clerk of Quarter Sessions,2009-06-30,Clerk of Quarter Sessions,,64
115,4737844,184450,2010,Target Budget,YTD,Clerk of Quarter Sessions,2010-06-30,Clerk of Quarter Sessions,,64
106,4737844,118277,2010,Actual,YTD,Clerk of Quarter Sessions,2010-06-30,Clerk of Quarter Sessions,,64
115,4837844,200000,2010,Adopted Budget,Full Year,Clerk of Quarter Sessions,2010-06-30,Clerk of Quarter Sessions,,64
115,4737844,184450,2010,Target Budget,Full Year,Clerk of Quarter Sessions,2010-06-30,Clerk of Quarter Sessions,,64
106,4737844,118277,2010,Current Projection,Full Year,Clerk of Quarter Sessions,2010-06-30,Clerk of Quarter Sessions,,64
12,1165372,18982,2007,Actual,Full Year,Commerce,2007-06-30,Office of the Director of Commerce,Commerce,42
13,1052506,18023,2008,Actual,Full Year,Commerce,2008-06-30,Office of the Director of Commerce,Commerce,42
23,1299648,0,2009,Actual,Full Year,Commerce,2009-06-30,Office of the Director of Commerce,Commerce,42
24,1542402,0,2010,Target Budget,YTD,Commerce,2010-06-30,Office of the Director of Commerce,Commerce,42
24,1542402,0,2010,Actual,YTD,Commerce,2010-06-30,Office of the Director of Commerce,Commerce,42
19,1805402,0,2010,Adopted Budget,Full Year,Commerce,2010-06-30,Office of the Director of Commerce,Commerce,42
24,1542402,0,2010,Target Budget,Full Year,Commerce,2010-06-30,Office of the Director of Commerce,Commerce,42
24,1542402,0,2010,Current Projection,Full Year,Commerce,2010-06-30,Office of the Director of Commerce,Commerce,42
424,27643334,75652,2007,Actual,Full Year,District Attorney,2007-06-30,District Attorney's Office,DAO,69
437,29774477,167534,2008,Actual,Full Year,District Attorney,2008-06-30,District Attorney's Office,DAO,69
441,29456083,174690,2009,Actual,Full Year,District Attorney,2009-06-30,District Attorney's Office,DAO,69
449,26795257,175000,2010,Target Budget,YTD,District Attorney,2010-06-30,District Attorney's Office,DAO,69
410,26795257,145710,2010,Actual,YTD,District Attorney,2010-06-30,District Attorney's Office,DAO,69
449,26795257,175000,2010,Adopted Budget,Full Year,District Attorney,2010-06-30,District Attorney's Office,DAO,69
449,26795257,175000,2010,Target Budget,Full Year,District Attorney,2010-06-30,District Attorney's Office,DAO,69
410,26795257,145710,2010,Current Projection,Full Year,District Attorney,2010-06-30,District Attorney's Office,DAO,69
112,6699907,26852,2007,Actual,Full Year,Division of Technology,2007-06-30,Office of Innovation and Technology,OIT,04
141,9634660,268625,2008,Actual,Full Year,Division of Technology,2008-06-30,Office of Innovation and Technology,OIT,04
146,8959109,134528,2009,Actual,Full Year,Division of Technology,2009-06-30,Office of Innovation and Technology,OIT,04
193,11729150,377589,2010,Target Budget,YTD,Division of Technology,2010-06-30,Office of Innovation and Technology,OIT,04
174,11729150,560338,2010,Actual,YTD,Division of Technology,2010-06-30,Office of Innovation and Technology,OIT,04
157,10171546,35000,2010,Adopted Budget,Full Year,Division of Technology,2010-06-30,Office of Innovation and Technology,OIT,04
193,11729150,377589,2010,Target Budget,Full Year,Division of Technology,2010-06-30,Office of Innovation and Technology,OIT,04
174,11729150,560338,2010,Current Projection,Full Year,Division of Technology,2010-06-30,Office of Innovation and Technology,OIT,04
155,8641840,1545224,2007,Actual,Full Year,Fairmount Park,2007-06-30,Fairmount Park Commission,,17
156,9255784,1762220,2008,Actual,Full Year,Fairmount Park,2008-06-30,Fairmount Park Commission,,17
159,8757179,1329249,2009,Actual,Full Year,Fairmount Park,2009-06-30,Fairmount Park Commission,,17
170,8733525,1299709,2010,Target Budget,YTD,Fairmount Park,2010-06-30,Fairmount Park Commission,,17
155,8733525,1741485,2010,Actual,YTD,Fairmount Park,2010-06-30,Fairmount Park Commission,,17
170,8733525,1299709,2010,Adopted Budget,Full Year,Fairmount Park,2010-06-30,Fairmount Park Commission,,17
170,8733525,1299709,2010,Target Budget,Full Year,Fairmount Park,2010-06-30,Fairmount Park Commission,,17
155,8733525,1741485,2010,Current Projection,Full Year,Fairmount Park,2010-06-30,Fairmount Park Commission,,17
164,9455980,16457,2007,Actual,Full Year,Finance,2007-06-30,Office of the Director of Finance,Finance,35
170,10337578,16631,2008,Actual,Full Year,Finance,2008-06-30,Office of the Director of Finance,Finance,35
143,10598489,14037,2009,Actual,Full Year,Finance,2009-06-30,Office of the Director of Finance,Finance,35
139,7914167,4630,2010,Target Budget,YTD,Finance,2010-06-30,Office of the Director of Finance,Finance,35
141,7914167,6222,2010,Actual,YTD,Finance,2010-06-30,Office of the Director of Finance,Finance,35
141,8014918,12000,2010,Adopted Budget,Full Year,Finance,2010-06-30,Office of the Director of Finance,Finance,35
139,7914167,4630,2010,Target Budget,Full Year,Finance,2010-06-30,Office of the Director of Finance,Finance,35
141,7914167,6222,2010,Current Projection,Full Year,Finance,2010-06-30,Office of the Director of Finance,Finance,35
2399,175768344,30894895,2007,Actual,Full Year,Fire,2007-06-30,Fire Department,Fire,13
2326,169912740,23708740,2008,Actual,Full Year,Fire,2008-06-30,Fire Department,Fire,13
2259,169950366,20521021,2009,Actual,Full Year,Fire,2009-06-30,Fire Department,Fire,13
2328,170329258,19057589,2010,Target Budget,YTD,Fire,2010-06-30,Fire Department,Fire,13
2187,170329258,19490200,2010,Actual,YTD,Fire,2010-06-30,Fire Department,Fire,13
2328,169329258,15774000,2010,Adopted Budget,Full Year,Fire,2010-06-30,Fire Department,Fire,13
2328,170329258,19057589,2010,Target Budget,Full Year,Fire,2010-06-30,Fire Department,Fire,13
2187,170329258,19490200,2010,Current Projection,Full Year,Fire,2010-06-30,Fire Department,Fire,13
1928,88826470,392191,2007,Actual,Full Year,First Judicial District,2007-06-30,First Judicial District,FJD,84
1970,91950443,201814,2008,Actual,Full Year,First Judicial District,2008-06-30,First Judicial District,FJD,84
1898,90353679,126110,2009,Actual,Full Year,First Judicial District,2009-06-30,First Judicial District,FJD,84
1965,81391716,82077,2010,Target Budget,YTD,First Judicial District,2010-06-30,First Judicial District,FJD,84
1756,81391716,76951,2010,Actual,YTD,First Judicial District,2010-06-30,First Judicial District,FJD,84
1965,75934061,82077,2010,Adopted Budget,Full Year,First Judicial District,2010-06-30,First Judicial District,FJD,84
1965,81391716,82077,2010,Target Budget,Full Year,First Judicial District,2010-06-30,First Judicial District,FJD,84
1756,81391716,76951,2010,Current Projection,Full Year,First Judicial District,2010-06-30,First Judicial District,FJD,84
300,17158282,2593241,2007,Actual,Full Year,Fleet Management,2007-06-30,Office of Fleet Management,Fleet,25
307,17745176,3203337,2008,Actual,Full Year,Fleet Management,2008-06-30,Office of Fleet Management,Fleet,25
302,16978931,2179011,2009,Actual,Full Year,Fleet Management,2009-06-30,Office of Fleet Management,Fleet,25
296,16257192,2044189,2010,Target Budget,YTD,Fleet Management,2010-06-30,Office of Fleet Management,Fleet,25
292,16257192,2496711,2010,Actual,YTD,Fleet Management,2010-06-30,Office of Fleet Management,Fleet,25
309,16557192,1612492,2010,Adopted Budget,Full Year,Fleet Management,2010-06-30,Office of Fleet Management,Fleet,25
296,16257192,2044189,2010,Target Budget,Full Year,Fleet Management,2010-06-30,Office of Fleet Management,Fleet,25
292,16257192,2496711,2010,Current Projection,Full Year,Fleet Management,2010-06-30,Office of Fleet Management,Fleet,25
724,33995130,1037731,2007,Actual,Full Year,Free Library,2007-06-30,The Free Library of Philadelphia,Free Library,52
713,34683010,1083881,2008,Actual,Full Year,Free Library,2008-06-30,The Free Library of Philadelphia,Free Library,52
629,32664879,681781,2009,Actual,Full Year,Free Library,2009-06-30,The Free Library of Philadelphia,Free Library,52
608,29268037,521111,2010,Target Budget,YTD,Free Library,2010-06-30,The Free Library of Philadelphia,Free Library,52
602,29268037,458240,2010,Actual,YTD,Free Library,2010-06-30,The Free Library of Philadelphia,Free Library,52
628,28986601,677738,2010,Adopted Budget,Full Year,Free Library,2010-06-30,The Free Library of Philadelphia,Free Library,52
608,29268037,521111,2010,Target Budget,Full Year,Free Library,2010-06-30,The Free Library of Philadelphia,Free Library,52
602,29268037,458240,2010,Current Projection,Full Year,Free Library,2010-06-30,The Free Library of Philadelphia,Free Library,52
6,290833,853,2007,Actual,Full Year,Historical Commission,2007-06-30,Historical Commission,,32
6,336836,182,2008,Actual,Full Year,Historical Commission,2008-06-30,Historical Commission,,32
6,360867,0,2009,Actual,Full Year,Historical Commission,2009-06-30,Historical Commission,,32
6,335995,0,2010,Target Budget,YTD,Historical Commission,2010-06-30,Historical Commission,,32
6,335995,0,2010,Actual,YTD,Historical Commission,2010-06-30,Historical Commission,,32
6,335995,0,2010,Adopted Budget,Full Year,Historical Commission,2010-06-30,Historical Commission,,32
6,335995,0,2010,Target Budget,Full Year,Historical Commission,2010-06-30,Historical Commission,,32
6,335995,0,2010,Current Projection,Full Year,Historical Commission,2010-06-30,Historical Commission,,32
35,2111219,341,2007,Actual,Full Year,Human Relations Commission,2007-06-30,Commission on Human Relations,Human Relations,54
34,2070825,0,2008,Actual,Full Year,Human Relations Commission,2008-06-30,Commission on Human Relations,Human Relations,54
34,2020865,0,2009,Actual,Full Year,Human Relations Commission,2009-06-30,Commission on Human Relations,Human Relations,54
33,2085586,0,2010,Target Budget,YTD,Human Relations Commission,2010-06-30,Commission on Human Relations,Human Relations,54
33,2085586,0,2010,Actual,YTD,Human Relations Commission,2010-06-30,Commission on Human Relations,Human Relations,54
33,2017463,0,2010,Adopted Budget,Full Year,Human Relations Commission,2010-06-30,Commission on Human Relations,Human Relations,54
33,2085586,0,2010,Target Budget,Full Year,Human Relations Commission,2010-06-30,Commission on Human Relations,Human Relations,54
33,2085586,0,2010,Current Projection,Full Year,Human Relations Commission,2010-06-30,Commission on Human Relations,Human Relations,54
1721,90561664,8309665,2007,Actual,Full Year,Human Services,2007-06-30,Department of Human Services,DHS,22
1784,96250356,11383838,2008,Actual,Full Year,Human Services,2008-06-30,Department of Human Services,DHS,22
1741,98395991,8573925,2009,Actual,Full Year,Human Services,2009-06-30,Department of Human Services,DHS,22
1802,95737121,7656436,2010,Target Budget,YTD,Human Services,2010-06-30,Department of Human Services,DHS,22
1751,95737121,7012360,2010,Actual,YTD,Human Services,2010-06-30,Department of Human Services,DHS,22
1858,96785305,7732207,2010,Adopted Budget,Full Year,Human Services,2010-06-30,Department of Human Services,DHS,22
1802,95737121,7656436,2010,Target Budget,Full Year,Human Services,2010-06-30,Department of Human Services,DHS,22
1751,95737121,7012360,2010,Current Projection,Full Year,Human Services,2010-06-30,Department of Human Services,DHS,22
7,495014,7020,2007,Actual,Full Year,"Labor Relations, Mayor's Office of",2007-06-30,Labor,,03
7,498189,7341,2008,Actual,Full Year,"Labor Relations, Mayor's Office of",2008-06-30,Labor,,03
7,511008,8911,2009,Actual,Full Year,"Labor Relations, Mayor's Office of",2009-06-30,Labor,,03
6,511436,10000,2010,Target Budget,YTD,"Labor Relations, Mayor's Office of",2010-06-30,Labor,,03
7,511436,2897,2010,Actual,YTD,"Labor Relations, Mayor's Office of",2010-06-30,Labor,,03
7,457501,10000,2010,Adopted Budget,Full Year,"Labor Relations, Mayor's Office of",2010-06-30,Labor,,03
6,511436,10000,2010,Target Budget,Full Year,"Labor Relations, Mayor's Office of",2010-06-30,Labor,,03
7,511436,2897,2010,Current Projection,Full Year,"Labor Relations, Mayor's Office of",2010-06-30,Labor,,03
193,10091089,9360,2007,Actual,Full Year,Law,2007-06-30,Law Department,Law,44
192,10872968,14384,2008,Actual,Full Year,Law,2008-06-30,Law Department,Law,44
182,10604942,1623,2009,Actual,Full Year,Law,2009-06-30,Law Department,Law,44
184,11415383,8000,2010,Target Budget,YTD,Law,2010-06-30,Law Department,Law,44
176,11415383,1606,2010,Actual,YTD,Law,2010-06-30,Law Department,Law,44
203,11335383,8000,2010,Adopted Budget,Full Year,Law,2010-06-30,Law Department,Law,44
184,11415383,8000,2010,Target Budget,Full Year,Law,2010-06-30,Law Department,Law,44
176,11415383,1606,2010,Current Projection,Full Year,Law,2010-06-30,Law Department,Law,44
351,16511531,767225,2007,Actual,Full Year,Licenses & Inspections,2007-06-30,Department of Licenses and Inspections,L&I,26
356,17773107,1164539,2008,Actual,Full Year,Licenses & Inspections,2008-06-30,Department of Licenses and Inspections,L&I,26
309,16560604,578879,2009,Actual,Full Year,Licenses & Inspections,2009-06-30,Department of Licenses and Inspections,L&I,26
323,15352541,751785,2010,Target Budget,YTD,Licenses & Inspections,2010-06-30,Department of Licenses and Inspections,L&I,26
305,15352541,440216,2010,Actual,YTD,Licenses & Inspections,2010-06-30,Department of Licenses and Inspections,L&I,26
330,15141681,751785,2010,Adopted Budget,Full Year,Licenses & Inspections,2010-06-30,Department of Licenses and Inspections,L&I,26
323,15352541,751785,2010,Target Budget,Full Year,Licenses & Inspections,2010-06-30,Department of Licenses and Inspections,L&I,26
305,15352541,440216,2010,Current Projection,Full Year,Licenses & Inspections,2010-06-30,Department of Licenses and Inspections,L&I,26
102,8117286,473765,2007,Actual,Full Year,Managing Director,2007-06-30,Managing Director's Office,MDO,10
95,8034882,91631,2008,Actual,Full Year,Managing Director,2008-06-30,Managing Director's Office,MDO,10
128,11876751,933811,2009,Actual,Full Year,Managing Director,2009-06-30,Managing Director's Office,MDO,10
123,12813269,464950,2010,Target Budget,YTD,Managing Director,2010-06-30,Managing Director's Office,MDO,10
112,12813269,796228,2010,Actual,YTD,Managing Director,2010-06-30,Managing Director's Office,MDO,10
123,12856269,464950,2010,Adopted Budget,Full Year,Managing Director,2010-06-30,Managing Director's Office,MDO,10
123,12813269,464950,2010,Target Budget,Full Year,Managing Director,2010-06-30,Managing Director's Office,MDO,10
112,12813269,796228,2010,Current Projection,Full Year,Managing Director,2010-06-30,Managing Director's Office,MDO,10
56,4277032,5639,2007,Actual,Full Year,Mayor,2007-06-30,Mayor's Office,Mayor,05
72,4793689,1731,2008,Actual,Full Year,Mayor,2008-06-30,Mayor's Office,Mayor,05
71,5214185,0,2009,Actual,Full Year,Mayor,2009-06-30,Mayor's Office,Mayor,05
45,3229922,0,2010,Target Budget,YTD,Mayor,2010-06-30,Mayor's Office,Mayor,05
38,3229922,0,2010,Actual,YTD,Mayor,2010-06-30,Mayor's Office,Mayor,05
45,3604922,0,2010,Adopted Budget,Full Year,Mayor,2010-06-30,Mayor's Office,Mayor,05
45,3229922,0,2010,Target Budget,Full Year,Mayor,2010-06-30,Mayor's Office,Mayor,05
38,3229922,0,2010,Current Projection,Full Year,Mayor,2010-06-30,Mayor's Office,Mayor,05
0,0,0,2007,Actual,Full Year,Mayor Office of Arts and Culture,2007-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
0,0,0,2008,Actual,Full Year,Mayor Office of Arts and Culture,2008-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
0,0,0,2009,Actual,Full Year,Mayor Office of Arts and Culture,2009-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
2,192625,0,2010,Target Budget,YTD,Mayor Office of Arts and Culture,2010-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
2,192625,0,2010,Actual,YTD,Mayor Office of Arts and Culture,2010-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
2,192625,0,2010,Adopted Budget,Full Year,Mayor Office of Arts and Culture,2010-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
2,192625,0,2010,Target Budget,Full Year,Mayor Office of Arts and Culture,2010-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
2,192625,0,2010,Current Projection,Full Year,Mayor Office of Arts and Culture,2010-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
0,0,0,2007,Actual,Full Year,Mayor's Office of Community Services,2007-06-30,Mayor's Office of Community Empowerment and Opportunity,CEO,08
22,3540164,216946,2008,Actual,Full Year,Mayor's Office of Community Services,2008-06-30,Mayor's Office of Community Empowerment and Opportunity,CEO,08
87,0,0,2009,Actual,Full Year,Mayor's Office of Community Services,2009-06-30,Mayor's Office of Community Empowerment and Opportunity,CEO,08
0,0,0,2010,Target Budget,YTD,Mayor's Office of Community Services,2010-06-30,Mayor's Office of Community Empowerment and Opportunity,CEO,08
