full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,abbreviation,dept_code
17,590342,1500,2020,Target Budget,YTD,City Treasurer,2019-12-31,Office of the City Treasurer,City Treasurer,40
17,590342,3425,2020,Actual,YTD,City Treasurer,2019-12-31,Office of the City Treasurer,City Treasurer,40
18,1262499,0,2020,Adopted Budget,Full Year,City Treasurer,2019-12-31,Office of the City Treasurer,City Treasurer,40
18,1288866,3000,2020,Target Budget,Full Year,City Treasurer,2019-12-31,Office of the City Treasurer,City Treasurer,40
18,1288866,8000,2020,Current Projection,Full Year,City Treasurer,2019-12-31,Office of the City Treasurer,City Treasurer,40
2,161212,0,2017,Actual,Full Year,Civil Service Commission,2017-06-30,Civil Service Commission,,55
2,163743,0,2018,Actual,Full Year,Civil Service Commission,2018-06-30,Civil Service Commission,,55
2,168597,0,2019,Actual,Full Year,Civil Service Commission,2019-06-30,Civil Service Commission,,55
2,79166,0,2020,Target Budget,YTD,Civil Service Commission,2019-12-31,Civil Service Commission,,55
2,79166,0,2020,Actual,YTD,Civil Service Commission,2019-12-31,Civil Service Commission,,55
2,174341,0,2020,Adopted Budget,Full Year,Civil Service Commission,2019-12-31,Civil Service Commission,,55
2,174341,0,2020,Target Budget,Full Year,Civil Service Commission,2019-12-31,Civil Service Commission,,55
2,174341,0,2020,Current Projection,Full Year,Civil Service Commission,2019-12-31,Civil Service Commission,,55
28,2393155,914,2017,Actual,Full Year,Commerce,2017-06-30,Office of the Director of Commerce,Commerce,42
31,2114325,1176,2018,Actual,Full Year,Commerce,2018-06-30,Office of the Director of Commerce,Commerce,42
48,3028159,5257,2019,Actual,Full Year,Commerce,2019-06-30,Office of the Director of Commerce,Commerce,42
50,1736032,2500,2020,Target Budget,YTD,Commerce,2019-12-31,Office of the Director of Commerce,Commerce,42
50,1736032,5014,2020,Actual,YTD,Commerce,2019-12-31,Office of the Director of Commerce,Commerce,42
55,3469881,0,2020,Adopted Budget,Full Year,Commerce,2019-12-31,Office of the Director of Commerce,Commerce,42
55,3506080,5000,2020,Target Budget,Full Year,Commerce,2019-12-31,Office of the Director of Commerce,Commerce,42
55,3506080,10000,2020,Current Projection,Full Year,Commerce,2019-12-31,Office of the Director of Commerce,Commerce,42
492,32689069,54772,2017,Actual,Full Year,District Attorney,2017-06-30,District Attorney's Office,DAO,69
455,32249281,52297,2018,Actual,Full Year,District Attorney,2018-06-30,District Attorney's Office,DAO,69
491,34265564,155103,2019,Actual,Full Year,District Attorney,2019-06-30,District Attorney's Office,DAO,69
513,17446823,104500,2020,Target Budget,YTD,District Attorney,2019-12-31,District Attorney's Office,DAO,69
552,17446823,302294,2020,Actual,YTD,District Attorney,2019-12-31,District Attorney's Office,DAO,69
513,35016343,209000,2020,Adopted Budget,Full Year,District Attorney,2019-12-31,District Attorney's Office,DAO,69
513,37516343,209000,2020,Target Budget,Full Year,District Attorney,2019-12-31,District Attorney's Office,DAO,69
513,37516343,209000,2020,Current Projection,Full Year,District Attorney,2019-12-31,District Attorney's Office,DAO,69
111,6669543,18057,2017,Actual,Full Year,Finance,2017-06-30,Office of the Director of Finance,Finance,35
115,6963917,45510,2018,Actual,Full Year,Finance,2018-06-30,Office of the Director of Finance,Finance,35
116,7756138,74302,2019,Actual,Full Year,Finance,2019-06-30,Office of the Director of Finance,Finance,35
118,4098427,17520,2020,Target Budget,YTD,Finance,2019-12-31,Office of the Director of Finance,Finance,35
118,4098427,28626,2020,Actual,YTD,Finance,2019-12-31,Office of the Director of Finance,Finance,35
124,9084313,35040,2020,Adopted Budget,Full Year,Finance,2019-12-31,Office of the Director of Finance,Finance,35
124,9216467,35040,2020,Target Budget,Full Year,Finance,2019-12-31,Office of the Director of Finance,Finance,35
124,9216467,60000,2020,Current Projection,Full Year,Finance,2019-12-31,Office of the Director of Finance,Finance,35
0,1987825,0,2017,Actual,Full Year,Finance Reg #32 Disability,2017-06-30,Finance: Reg #32,,35R32
0,2556892,0,2018,Actual,Full Year,Finance Reg #32 Disability,2018-06-30,Finance: Reg #32,,35R32
0,2413758,0,2019,Actual,Full Year,Finance Reg #32 Disability,2019-06-30,Finance: Reg #32,,35R32
0,514509,0,2020,Target Budget,YTD,Finance Reg #32 Disability,2019-12-31,Finance: Reg #32,,35R32
0,514509,0,2020,Actual,YTD,Finance Reg #32 Disability,2019-12-31,Finance: Reg #32,,35R32
0,2650000,0,2020,Adopted Budget,Full Year,Finance Reg #32 Disability,2019-12-31,Finance: Reg #32,,35R32
0,2650000,0,2020,Target Budget,Full Year,Finance Reg #32 Disability,2019-12-31,Finance: Reg #32,,35R32
0,2650000,0,2020,Current Projection,Full Year,Finance Reg #32 Disability,2019-12-31,Finance: Reg #32,,35R32
2281,214434520,25016458,2017,Actual,Full Year,Fire,2017-06-30,Fire Department,Fire,13
2511,244026657,36673566,2018,Actual,Full Year,Fire,2018-06-30,Fire Department,Fire,13
2530,283319650,50943620,2019,Actual,Full Year,Fire,2019-06-30,Fire Department,Fire,13
2564,135931114,25807177,2020,Target Budget,YTD,Fire,2019-12-31,Fire Department,Fire,13
2564,135931114,32677601,2020,Actual,YTD,Fire,2019-12-31,Fire Department,Fire,13
2704,273966292,37823353,2020,Adopted Budget,Full Year,Fire,2019-12-31,Fire Department,Fire,13
2704,287757292,51614353,2020,Target Budget,Full Year,Fire,2019-12-31,Fire Department,Fire,13
2704,287757292,56114353,2020,Current Projection,Full Year,Fire,2019-12-31,Fire Department,Fire,13
1856,94649818,7095,2017,Actual,Full Year,First Judicial District,2017-06-30,First Judicial District,FJD,84
1867,98343914,25034,2018,Actual,Full Year,First Judicial District,2018-06-30,First Judicial District,FJD,84
1842,100719400,24242,2019,Actual,Full Year,First Judicial District,2019-06-30,First Judicial District,FJD,84
1850,46045330,47420,2020,Target Budget,YTD,First Judicial District,2019-12-31,First Judicial District,FJD,84
1851,46045330,28308,2020,Actual,YTD,First Judicial District,2019-12-31,First Judicial District,FJD,84
1850,104792068,94840,2020,Adopted Budget,Full Year,First Judicial District,2019-12-31,First Judicial District,FJD,84
1850,105279568,94840,2020,Target Budget,Full Year,First Judicial District,2019-12-31,First Judicial District,FJD,84
1850,105279568,54840,2020,Current Projection,Full Year,First Judicial District,2019-12-31,First Judicial District,FJD,84
270,16491089,2126729,2017,Actual,Full Year,Fleet Management,2017-06-30,Office of Fleet Management,Fleet,25
281,17532835,2249940,2018,Actual,Full Year,Fleet Management,2018-06-30,Office of Fleet Management,Fleet,25
286,18501080,2406919,2019,Actual,Full Year,Fleet Management,2019-06-30,Office of Fleet Management,Fleet,25
285,8185287,1157940,2020,Target Budget,YTD,Fleet Management,2019-12-31,Office of Fleet Management,Fleet,25
285,8185287,917106,2020,Actual,YTD,Fleet Management,2019-12-31,Office of Fleet Management,Fleet,25
310,19416871,2315880,2020,Adopted Budget,Full Year,Fleet Management,2019-12-31,Office of Fleet Management,Fleet,25
310,19416871,2315880,2020,Target Budget,Full Year,Fleet Management,2019-12-31,Office of Fleet Management,Fleet,25
310,19416871,2315880,2020,Current Projection,Full Year,Fleet Management,2019-12-31,Office of Fleet Management,Fleet,25
643,35905717,1762275,2017,Actual,Full Year,Free Library,2017-06-30,The Free Library of Philadelphia,Free Library,52
649,36929841,1576070,2018,Actual,Full Year,Free Library,2018-06-30,The Free Library of Philadelphia,Free Library,52
651,38004616,1667956,2019,Actual,Full Year,Free Library,2019-06-30,The Free Library of Philadelphia,Free Library,52
683,18246878,665580,2020,Target Budget,YTD,Free Library,2019-12-31,The Free Library of Philadelphia,Free Library,52
683,18246878,989574,2020,Actual,YTD,Free Library,2019-12-31,The Free Library of Philadelphia,Free Library,52
737,40633647,1331159,2020,Adopted Budget,Full Year,Free Library,2019-12-31,The Free Library of Philadelphia,Free Library,52
737,40633647,1331159,2020,Target Budget,Full Year,Free Library,2019-12-31,The Free Library of Philadelphia,Free Library,52
737,40633647,1731159,2020,Current Projection,Full Year,Free Library,2019-12-31,The Free Library of Philadelphia,Free Library,52
6,400662,0,2017,Actual,Full Year,Historical Commission,2017-06-30,Historical Commission,,32
0,0,0,2018,Actual,Full Year,Historical Commission,2018-06-30,Historical Commission,,32
0,0,0,2019,Actual,Full Year,Historical Commission,2019-06-30,Historical Commission,,32
0,0,0,2020,Target Budget,YTD,Historical Commission,2019-12-31,Historical Commission,,32
0,0,0,2020,Actual,YTD,Historical Commission,2019-12-31,Historical Commission,,32
0,0,0,2020,Adopted Budget,Full Year,Historical Commission,2019-12-31,Historical Commission,,32
0,0,0,2020,Target Budget,Full Year,Historical Commission,2019-12-31,Historical Commission,,32
0,0,0,2020,Current Projection,Full Year,Historical Commission,2019-12-31,Historical Commission,,32
31,1949691,0,2017,Actual,Full Year,Human Relations Commission,2017-06-30,Commission on Human Relations,Human Relations,54
32,2033062,0,2018,Actual,Full Year,Human Relations Commission,2018-06-30,Commission on Human Relations,Human Relations,54
32,2071428,0,2019,Actual,Full Year,Human Relations Commission,2019-06-30,Commission on Human Relations,Human Relations,54
34,1032486,0,2020,Target Budget,YTD,Human Relations Commission,2019-12-31,Commission on Human Relations,Human Relations,54
34,1032486,32,2020,Actual,YTD,Human Relations Commission,2019-12-31,Commission on Human Relations,Human Relations,54
35,2323714,0,2020,Adopted Budget,Full Year,Human Relations Commission,2019-12-31,Commission on Human Relations,Human Relations,54
35,2338714,0,2020,Target Budget,Full Year,Human Relations Commission,2019-12-31,Commission on Human Relations,Human Relations,54
35,2338714,50,2020,Current Projection,Full Year,Human Relations Commission,2019-12-31,Commission on Human Relations,Human Relations,54
385,26260507,5627058,2017,Actual,Full Year,Human Services,2017-06-30,Department of Human Services,DHS,22
517,30712077,3968761,2018,Actual,Full Year,Human Services,2018-06-30,Department of Human Services,DHS,22
396,22738842,2644765,2019,Actual,Full Year,Human Services,2019-06-30,Department of Human Services,DHS,22
437,7157036,1616223,2020,Target Budget,YTD,Human Services,2019-12-31,Department of Human Services,DHS,22
437,7157036,1016098,2020,Actual,YTD,Human Services,2019-12-31,Department of Human Services,DHS,22
437,27646449,3232445,2020,Adopted Budget,Full Year,Human Services,2019-12-31,Department of Human Services,DHS,22
437,27710550,3232445,2020,Target Budget,Full Year,Human Services,2019-12-31,Department of Human Services,DHS,22
437,27710550,3232445,2020,Current Projection,Full Year,Human Services,2019-12-31,Department of Human Services,DHS,22
16,919175,0,2017,Actual,Full Year,Labor,2017-06-30,Labor,,03
20,1425750,71,2018,Actual,Full Year,Labor,2018-06-30,Labor,,03
22,1586766,274,2019,Actual,Full Year,Labor,2019-06-30,Labor,,03
25,844218,250,2020,Target Budget,YTD,Labor,2019-12-31,Labor,,03
25,844218,637,2020,Actual,YTD,Labor,2019-12-31,Labor,,03
30,2065091,0,2020,Adopted Budget,Full Year,Labor,2019-12-31,Labor,,03
30,2121104,500,2020,Target Budget,Full Year,Labor,2019-12-31,Labor,,03
30,2121104,1200,2020,Current Projection,Full Year,Labor,2019-12-31,Labor,,03
119,8085037,0,2017,Actual,Full Year,Law,2017-06-30,Law Department,Law,44
121,7978352,1254,2018,Actual,Full Year,Law,2018-06-30,Law Department,Law,44
128,8802032,72,2019,Actual,Full Year,Law,2019-06-30,Law Department,Law,44
126,4167398,50,2020,Target Budget,YTD,Law,2019-12-31,Law Department,Law,44
126,4167398,6,2020,Actual,YTD,Law,2019-12-31,Law Department,Law,44
133,9427335,0,2020,Adopted Budget,Full Year,Law,2019-12-31,Law Department,Law,44
133,9699076,100,2020,Target Budget,Full Year,Law,2019-12-31,Law Department,Law,44
133,9699076,100,2020,Current Projection,Full Year,Law,2019-12-31,Law Department,Law,44
348,19578047,1563457,2017,Actual,Full Year,Licenses & Inspections,2017-06-30,Department of Licenses and Inspections,L&I,26
396,22292655,1306891,2018,Actual,Full Year,Licenses & Inspections,2018-06-30,Department of Licenses and Inspections,L&I,26
372,23626633,1432352,2019,Actual,Full Year,Licenses & Inspections,2019-06-30,Department of Licenses and Inspections,L&I,26
394,11404380,582693,2020,Target Budget,YTD,Licenses & Inspections,2019-12-31,Department of Licenses and Inspections,L&I,26
394,11404380,842074,2020,Actual,YTD,Licenses & Inspections,2019-12-31,Department of Licenses and Inspections,L&I,26
466,25967209,1165385,2020,Adopted Budget,Full Year,Licenses & Inspections,2019-12-31,Department of Licenses and Inspections,L&I,26
481,26547317,1165385,2020,Target Budget,Full Year,Licenses & Inspections,2019-12-31,Department of Licenses and Inspections,L&I,26
481,26547317,1465385,2020,Current Projection,Full Year,Licenses & Inspections,2019-12-31,Department of Licenses and Inspections,L&I,26
1,69683,117,2017,Actual,Full Year,L&I-Board of Building Standards,2017-06-30,L&I: Board of Building and Standards,,29
1,67339,0,2018,Actual,Full Year,L&I-Board of Building Standards,2018-06-30,L&I: Board of Building and Standards,,29
1,83562,0,2019,Actual,Full Year,L&I-Board of Building Standards,2019-06-30,L&I: Board of Building and Standards,,29
1,38719,0,2020,Target Budget,YTD,L&I-Board of Building Standards,2019-12-31,L&I: Board of Building and Standards,,29
1,38719,0,2020,Actual,YTD,L&I-Board of Building Standards,2019-12-31,L&I: Board of Building and Standards,,29
1,80366,0,2020,Adopted Budget,Full Year,L&I-Board of Building Standards,2019-12-31,L&I: Board of Building and Standards,,29
1,80366,0,2020,Target Budget,Full Year,L&I-Board of Building Standards,2019-12-31,L&I: Board of Building and Standards,,29
1,80366,0,2020,Current Projection,Full Year,L&I-Board of Building Standards,2019-12-31,L&I: Board of Building and Standards,,29
2,148864,1132,2017,Actual,Full Year,L&I-Board of L & I Review,2017-06-30,L&I: Board of Review,,27
2,143207,1372,2018,Actual,Full Year,L&I-Board of L & I Review,2018-06-30,L&I: Board of Review,,27
2,129561,1164,2019,Actual,Full Year,L&I-Board of L & I Review,2019-06-30,L&I: Board of Review,,27
2,60840,0,2020,Target Budget,YTD,L&I-Board of L & I Review,2019-12-31,L&I: Board of Review,,27
2,60840,18,2020,Actual,YTD,L&I-Board of L & I Review,2019-12-31,L&I: Board of Review,,27
2,163434,0,2020,Adopted Budget,Full Year,L&I-Board of L & I Review,2019-12-31,L&I: Board of Review,,27
2,163434,0,2020,Target Budget,Full Year,L&I-Board of L & I Review,2019-12-31,L&I: Board of Review,,27
2,163434,50,2020,Current Projection,Full Year,L&I-Board of L & I Review,2019-12-31,L&I: Board of Review,,27
5,320504,402,2017,Actual,Full Year,L&I-Zoning Board of Adjustment,2017-06-30,Zoning Board of Adjustments,ZBA,30
0,0,0,2018,Actual,Full Year,L&I-Zoning Board of Adjustment,2018-06-30,Zoning Board of Adjustments,ZBA,30
0,0,0,2019,Actual,Full Year,L&I-Zoning Board of Adjustment,2019-06-30,Zoning Board of Adjustments,ZBA,30
0,0,0,2020,Target Budget,YTD,L&I-Zoning Board of Adjustment,2019-12-31,Zoning Board of Adjustments,ZBA,30
0,0,0,2020,Actual,YTD,L&I-Zoning Board of Adjustment,2019-12-31,Zoning Board of Adjustments,ZBA,30
0,0,0,2020,Adopted Budget,Full Year,L&I-Zoning Board of Adjustment,2019-12-31,Zoning Board of Adjustments,ZBA,30
0,0,0,2020,Target Budget,Full Year,L&I-Zoning Board of Adjustment,2019-12-31,Zoning Board of Adjustments,ZBA,30
0,0,0,2020,Current Projection,Full Year,L&I-Zoning Board of Adjustment,2019-12-31,Zoning Board of Adjustments,ZBA,30
296,18885758,444040,2017,Actual,Full Year,Managing Director,2017-06-30,Managing Director's Office,MDO,10
307,20292249,471245,2018,Actual,Full Year,Managing Director,2018-06-30,Managing Director's Office,MDO,10
307,20519487,501777,2019,Actual,Full Year,Managing Director,2019-06-30,Managing Director's Office,MDO,10
311,9266421,242500,2020,Target Budget,YTD,Managing Director,2019-12-31,Managing Director's Office,MDO,10
311,9266421,406455,2020,Actual,YTD,Managing Director,2019-12-31,Managing Director's Office,MDO,10
344,23170579,485000,2020,Adopted Budget,Full Year,Managing Director,2019-12-31,Managing Director's Office,MDO,10
365,25108827,485000,2020,Target Budget,Full Year,Managing Director,2019-12-31,Managing Director's Office,MDO,10
365,24888827,785000,2020,Current Projection,Full Year,Managing Director,2019-12-31,Managing Director's Office,MDO,10
42,3647357,0,2017,Actual,Full Year,Mayor's Office,2017-06-30,Mayor's Office,Mayor,05
41,3487719,0,2018,Actual,Full Year,Mayor's Office,2018-06-30,Mayor's Office,Mayor,05
51,4779593,0,2019,Actual,Full Year,Mayor's Office,2019-06-30,Mayor's Office,Mayor,05
54,2430613,50,2020,Target Budget,YTD,Mayor's Office,2019-12-31,Mayor's Office,Mayor,05
54,2430613,88,2020,Actual,YTD,Mayor's Office,2019-12-31,Mayor's Office,Mayor,05
60,5393827,0,2020,Adopted Budget,Full Year,Mayor's Office,2019-12-31,Mayor's Office,Mayor,05
60,5578480,100,2020,Target Budget,Full Year,Mayor's Office,2019-12-31,Mayor's Office,Mayor,05
60,5578480,100,2020,Current Projection,Full Year,Mayor's Office,2019-12-31,Mayor's Office,Mayor,05
0,90000,0,2017,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2017-06-30,Mayor's Office of Community Empowerment and Opportunity,CEO,08
2,233263,0,2018,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2018-06-30,Mayor's Office of Community Empowerment and Opportunity,CEO,08
0,90000,0,2019,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2019-06-30,Mayor's Office of Community Empowerment and Opportunity,CEO,08
0,0,0,2020,Target Budget,YTD,Mayor's Office of Community Empowerment and Opportunity,2019-12-31,Mayor's Office of Community Empowerment and Opportunity,CEO,08
0,0,0,2020,Actual,YTD,Mayor's Office of Community Empowerment and Opportunity,2019-12-31,Mayor's Office of Community Empowerment and Opportunity,CEO,08
0,90000,0,2020,Adopted Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2019-12-31,Mayor's Office of Community Empowerment and Opportunity,CEO,08
0,90000,0,2020,Target Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2019-12-31,Mayor's Office of Community Empowerment and Opportunity,CEO,08
0,90000,0,2020,Current Projection,Full Year,Mayor's Office of Community Empowerment and Opportunity,2019-12-31,Mayor's Office of Community Empowerment and Opportunity,CEO,08
10,528228,14905,2017,Actual,Full Year,Mural Arts Program,2017-06-30,Mural Arts Program,Mural Arts,50
11,545525,28588,2018,Actual,Full Year,Mural Arts Program,2018-06-30,Mural Arts Program,Mural Arts,50
11,587931,16444,2019,Actual,Full Year,Mural Arts Program,2019-06-30,Mural Arts Program,Mural Arts,50
12,293055,6805,2020,Target Budget,YTD,Mural Arts Program,2019-12-31,Mural Arts Program,Mural Arts,50
12,293055,10661,2020,Actual,YTD,Mural Arts Program,2019-12-31,Mural Arts Program,Mural Arts,50
12,638987,13609,2020,Adopted Budget,Full Year,Mural Arts Program,2019-12-31,Mural Arts Program,Mural Arts,50
12,649569,13609,2020,Target Budget,Full Year,Mural Arts Program,2019-12-31,Mural Arts Program,Mural Arts,50
12,617069,20609,2020,Current Projection,Full Year,Mural Arts Program,2019-12-31,Mural Arts Program,Mural Arts,50
4,236770,0,2017,Actual,Full Year,Office of Arts and Culture,2017-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
5,274563,0,2018,Actual,Full Year,Office of Arts and Culture,2018-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
7,453399,40,2019,Actual,Full Year,Office of Arts and Culture,2019-06-30,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
8,259104,50,2020,Target Budget,YTD,Office of Arts and Culture,2019-12-31,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
8,259104,64,2020,Actual,YTD,Office of Arts and Culture,2019-12-31,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
8,508300,0,2020,Adopted Budget,Full Year,Office of Arts and Culture,2019-12-31,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
8,579428,100,2020,Target Budget,Full Year,Office of Arts and Culture,2019-12-31,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
8,579428,100,2020,Current Projection,Full Year,Office of Arts and Culture,2019-12-31,"Office of Arts, Culture, and the Creative Economy",Arts & Culture,58
16,1006269,9922,2017,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2017-06-30,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
16,1558164,6737,2018,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2018-06-30,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
16,1580748,6906,2019,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2019-06-30,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
22,710738,3000,2020,Target Budget,YTD,Office of Behavioral Health and Intellectual disAbility,2019-12-31,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
22,710738,3986,2020,Actual,YTD,Office of Behavioral Health and Intellectual disAbility,2019-12-31,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
23,1534468,6000,2020,Adopted Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2019-12-31,Behavioral Health and Intellectual Disability Services,DBH/IDS,15
